"govTrack_id","full_name","lastName","middleName","firstName","chamber","party","partyName","state","govTrack_desc","govTrack_ideology","govTrack_leadership","propublica_url","proPub_sponsoredBills","proPub_cosponsoredBills","proPub_votesAgainstParty","proPub_missedVotes","twitter_url","user_id","name","screen_name","location","description","url","verified","statuses_count","followers_count","friends_count","favourites_count","listed_count","account_created_at","account_lang","profile_url","profile_expanded_url","profile_image_url","profile_banner_url","profile_background_url"
412257,"Bill Foster","Foster","","Bill","House","D"," Democrat","Ill."," rank-and-file Democrat",0.349566132007,0.502317396278,"https://projects.propublica.org/represent/members/F000454-bill-foster",20,249,"6.7%","1.5%","https://twitter.com/RepBillFoster","x1080509366","Bill Foster","RepBillFoster","Naperville, IL ","Congressman Bill Foster is a scientist and businessman representing the 11th Congressional District of Illinois","http://t.co/bEgQtuCKXN",TRUE,2592,37914,1974,115,693,"2013-01-11 18:17:11","en","http://t.co/bEgQtuCKXN","http://foster.house.gov/about/full-biography","http://pbs.twimg.com/profile_images/654326440079429632/YqEhH_t7_normal.jpg","https://pbs.twimg.com/profile_banners/1080509366/1371843668","http://pbs.twimg.com/profile_background_images/852074035/233e7662072f4cf3cac4b1e1028814a8.jpeg"
400643,"Virginia Foxx","Foxx","","Virginia","House","R"," Republican","N.C."," rank-and-file Republican",0.690818130114,0.499503413955,"https://projects.propublica.org/represent/members/F000450-virginia-foxx",15,59,"6.8%","0.0%","https://twitter.com/VirginiaFoxx","x16256269","Virginia Foxx","virginiafoxx","Banner Elk, NC","Congresswoman Virginia Foxx. Conservative representing North Carolina's Fifth District.","http://t.co/v3FwVSsRH1",TRUE,3617,21299,1385,55,1366,"2008-09-12 13:30:07","en","http://t.co/v3FwVSsRH1","http://www.foxx.house.gov","http://pbs.twimg.com/profile_images/826530077798187010/ol7ZEx04_normal.jpg","https://pbs.twimg.com/profile_banners/16256269/1485897474","http://pbs.twimg.com/profile_background_images/80116415/Foxx_Twitter_Template_4.JPG"
412529,"Lois Frankel","Frankel","","Lois","House","D"," Democrat","Fla."," rank-and-file Democrat",0.338049845993,0.57332849642,"https://projects.propublica.org/represent/members/F000462-lois-frankel",8,208,"6.0%","7.2%","https://twitter.com/RepLoisFrankel","x1077121945","Rep. Lois Frankel","RepLoisFrankel","","Representative from Florida's 21st Congressional District. Chair of @HouseDemWomen.","https://t.co/37xQoov5rz",TRUE,4758,19251,1495,231,774,"2013-01-10 16:58:38","en","https://t.co/37xQoov5rz","https://www.facebook.com/RepLoisFrankel#","http://pbs.twimg.com/profile_images/673887238736863232/0LUL8NQ4_normal.jpg","https://pbs.twimg.com/profile_banners/1077121945/1513875600","http://abs.twimg.com/images/themes/theme1/bg.png"
400142,"Rodney Frelinghuysen","Frelinghuysen","","Rodney","House","R"," Republican","N.J."," centrist Republican follower ",0.633715370859,0.168334474162,"https://projects.propublica.org/represent/members/F000372-rodney-frelinghuysen",16,89,"4.6%","0.9%","https://twitter.com/USRepRodney","x1382011333","Rodney Frelinghuysen","USRepRodney","","Proudly serving the 11th Congressional District of New Jersey in the U.S. House of Representatives and Chairman of @HouseAppropsGOP","http://t.co/p1LPKyK90o",TRUE,1124,12859,102,0,535,"2013-04-26 14:05:13","en","http://t.co/p1LPKyK90o","http://frelinghuysen.house.gov","http://pbs.twimg.com/profile_images/3577127455/eeee361f01100fba1d1a7060dd28deec_normal.jpeg","https://pbs.twimg.com/profile_banners/1382011333/1404233492","http://pbs.twimg.com/profile_background_images/852996326/009e22f5bc2ed950aa3ede47d070f698.jpeg"
412327,"Marcia L. Fudge","Fudge","L.","Marcia","House","D"," Democrat","Ohio"," rank-and-file Democrat",0.27737398193,0.413739792239,"https://projects.propublica.org/represent/members/F000455-marcia-l-fudge",8,189,"6.4%","2.8%","https://twitter.com/RepMarciaFudge","x153486399","Rep. Marcia L. Fudge","RepMarciaFudge","Cleveland / Akron, OH","I work on behalf of the people of the 11th District to create jobs, promote quality education, improve access to health care and protect civil rights for all.","http://t.co/JrkK1xS2vV",TRUE,5291,30826,6326,760,1131,"2010-06-08 17:54:06","en","http://t.co/JrkK1xS2vV","http://instagram.com/RepMarciaFudge","http://pbs.twimg.com/profile_images/748900055793491969/H51lXb2r_normal.jpg","https://pbs.twimg.com/profile_banners/153486399/1490221851","http://pbs.twimg.com/profile_background_images/800956276/bd948cea1e138007e75d44e4180ffad2.jpeg"
412532,"Tulsi Gabbard","Gabbard","","Tulsi","House","D"," Democrat","Hawaii"," centrist Democrat",0.394770695384,0.593587232798,"https://projects.propublica.org/represent/members/G000571-tulsi-gabbard",13,245,"8.1%","3.9%","https://twitter.com/TulsiPress","x1064206014","Rep. Tulsi Gabbard","TulsiPress","","Aloha - Official account of Rep Tulsi Gabbard (HI-02), managed by staff. (Use of TG's military rank, title, or photo do not imply Army or DoD endorsement.)","https://t.co/v6vyBxswOs",TRUE,3293,95422,1136,321,1232,"2013-01-05 22:57:50","en","https://t.co/v6vyBxswOs","http://gabbard.house.gov","http://pbs.twimg.com/profile_images/3599981746/f2ae50b7a68febfe1c960e713e5a0ff4_normal.jpeg","https://pbs.twimg.com/profile_banners/1064206014/1396986019","http://pbs.twimg.com/profile_background_images/864397023/36d77563c7ba1aa257e17474dc44e14f.jpeg"
412690,"Matt Gaetz","Gaetz","","Matt","House","R"," Republican","Fla."," rank-and-file Republican",0.660441652151,0.346035710121,"https://projects.propublica.org/represent/members/G000578-matt-gaetz",11,212,"9.5%","2.5%","https://twitter.com/RepMattGaetz","x818948638890217473","Rep. Matt Gaetz","RepMattGaetz","","Official Twitter for Congressman Matt Gaetz.
Proud conservative, and Northwest Florida native who is honored to serve the First District of Florida.","https://t.co/GcjK1dZCtR",TRUE,1247,44988,722,218,525,"2017-01-10 22:32:25","en","https://t.co/GcjK1dZCtR","http://Gaetz.house.gov","http://pbs.twimg.com/profile_images/955192346982805504/xl-Da7PG_normal.jpg","https://pbs.twimg.com/profile_banners/818948638890217473/1484087988",NA
412731,"Mike Gallagher","Gallagher","","Mike","House","R"," Republican","Wis."," centrist Republican",0.637782684452,0.45902092528,"https://projects.propublica.org/represent/members/G000579-mike-gallagher",11,171,"7.4%","0.6%","https://twitter.com/RepGallagher","x815966620300480514","Rep. Mike Gallagher","RepGallagher","Green Bay, WI","Green Bay Native, Marine Veteran, and Eisenhower Nerd proudly representing #WI08 in Congress. #GoPackGo. 

https://t.co/D2ANAop3fA","https://t.co/uBDJgXRW2D",TRUE,1214,7412,305,50,238,"2017-01-02 17:02:57","en","https://t.co/uBDJgXRW2D","https://gallagher.house.gov/","http://pbs.twimg.com/profile_images/819978410038624266/0Df5fXvA_normal.jpg","https://pbs.twimg.com/profile_banners/815966620300480514/1506605607",NA
412612,"Ruben Gallego","Gallego","","Ruben","House","D"," Democrat","Ariz."," rank-and-file Democrat",0.30427289884,0.329558072247,"https://projects.propublica.org/represent/members/G000574-ruben-gallego",10,326,"6.0%","3.3%","https://twitter.com/RepRubenGallego","x2966570782","Ruben Gallego","RepRubenGallego","Phoenix, AZ","Proud representative of Arizona's 7th Congressional District","http://t.co/isis6YaDPG",TRUE,3299,73036,2737,456,713,"2015-01-07 19:31:08","en","http://t.co/isis6YaDPG","http://rubengallego.house.gov","http://pbs.twimg.com/profile_images/775441103843647488/YWl9wrtw_normal.jpg","https://pbs.twimg.com/profile_banners/2966570782/1500317075","http://abs.twimg.com/images/themes/theme1/bg.png"
412382,"John Garamendi","Garamendi","","John","House","D"," Democrat","Calif."," moderate Democratic follower",0.29230867845,0.280385705848,"https://projects.propublica.org/represent/members/G000559-john-garamendi",5,365,"6.7%","2.7%","https://twitter.com/RepGaramendi","x88806753","John Garamendi","RepGaramendi","Walnut Grove, CA","Congressman for California's 3rd Congressional District, former Lieutenant Governor, Insurance Commissioner, Deputy Interior Secretary, state legislator","https://t.co/URSjg4grIB",TRUE,11619,23617,9063,264,1154,"2009-11-10 00:31:12","en","https://t.co/URSjg4grIB","http://garamendi.house.gov","http://pbs.twimg.com/profile_images/867754658919579648/_yzg8aMR_normal.jpg","https://pbs.twimg.com/profile_banners/88806753/1517517127","http://pbs.twimg.com/profile_background_images/205353541/twitter6.jpg"
412729,"Thomas Garrett","Garrett","","Thomas","House","R"," Republican","Va."," centrist Republican follower ",0.651397584839,0.312804008079,"https://projects.propublica.org/represent/members/G000580-thomas-garrett",13,187,"6.4%","14.8%","https://twitter.com/RepTomGarrett","x818460870573441028","Tom Garrett","RepTomGarrett","Buckingham County, VA","Husband, Father, Army Veteran, Former Prosecutor. Proudly serving Virginia's 5th Congressional District. @EdWorkforce, @HouseHomeland, @HouseForeign","https://t.co/z5XcBgb2Ci",TRUE,1024,4610,794,428,232,"2017-01-09 14:14:12","en","https://t.co/z5XcBgb2Ci","https://tomgarrett.house.gov","http://pbs.twimg.com/profile_images/910308763898466304/uNk5CsOD_normal.jpg","https://pbs.twimg.com/profile_banners/818460870573441028/1507407597","http://abs.twimg.com/images/themes/theme1/bg.png"
412463,"Bob Gibbs","Gibbs","","Bob","House","R"," Republican","Ohio"," conservative Republican",0.876626530958,0.517818020604,"https://projects.propublica.org/represent/members/G000563-bob-gibbs",7,160,"4.6%","0.4%","https://twitter.com/RepBobGibbs","x234822928","Rep. Bob Gibbs","RepBobGibbs","US Congress","R-OH https://t.co/2BckMkGpZV","https://t.co/PQvRKDIC74",TRUE,2925,29202,2951,126,839,"2011-01-06 17:17:21","en","https://t.co/PQvRKDIC74","http://gibbs.house.gov","http://pbs.twimg.com/profile_images/1212121201/Gibbs_Official_Portrait_flag_twitter_normal.jpg","https://pbs.twimg.com/profile_banners/234822928/1505504628","http://pbs.twimg.com/profile_background_images/855695774/6a1ec4beae93c4289f67ce4fa6a0a964.jpeg"
400651,"Louie Gohmert","Gohmert","","Louie","House","R"," Republican","Texas"," conservative Republican",0.916421485097,0.482514209429,"https://projects.propublica.org/represent/members/G000552-louie-gohmert",12,187,"6.8%","5.7%","https://twitter.com/RepLouieGohmert","x22055226","Louie Gohmert","replouiegohmert","","Member of Congress, representing the first district of Texas which encompasses over 12 counties stretching nearly 120 miles down the eastern border of Texas.","http://t.co/dvOOcVB1hy",TRUE,6354,100568,670,43,1892,"2009-02-26 20:14:28","en","http://t.co/dvOOcVB1hy","http://gohmert.house.gov","http://pbs.twimg.com/profile_images/378800000474059588/ae423b08bb7a6e382fbd54184d3257a9_normal.jpeg","https://pbs.twimg.com/profile_banners/22055226/1405454469","http://pbs.twimg.com/profile_background_images/206013680/texas_flag.jpg"
412739,"Jimmy Gomez","Gomez","","Jimmy","House","D"," Democrat","Calif."," centrist Democratic follower",0.412414354001,0.0776755885525,"https://projects.propublica.org/represent/members/G000585-jimmy-gomez",2,141,"6.7%","2.0%","https://twitter.com/RepJimmyGomez","x2371339658","Rep. Jimmy Gomez","RepJimmyGomez","Los Angeles, CA","Official Account for Office of Rep. Jimmy Gomez (CA34-Los Angeles). Tweets from Jimmy signed -JG. Find us on FB: https://t.co/1pRH7kHn00","https://t.co/PTPcf8FZzl",TRUE,784,4050,1970,444,158,"2014-03-04 03:56:14","en","https://t.co/PTPcf8FZzl","http://gomez.house.gov","http://pbs.twimg.com/profile_images/890304838801788929/RGPjogQ6_normal.jpg","https://pbs.twimg.com/profile_banners/2371339658/1510619404","http://abs.twimg.com/images/themes/theme1/bg.png"
412725,"Vicente Gonzalez","Gonzalez","","Vicente","House","D"," Democrat","Texas"," centrist Democratic follower",0.46873537216,0.0401131778054,"https://projects.propublica.org/represent/members/G000581-vicente-gonzalez",3,225,"11.2%","2.9%","https://twitter.com/RepGonzalez","x818536152588238849","Rep.Vicente Gonzalez","RepGonzalez","","Proudly representing the 15th District of Texas in U.S. Congress   #TX15GettingItRight","https://t.co/SR7eieBdVD",TRUE,437,1733,182,49,110,"2017-01-09 19:13:21","en","https://t.co/SR7eieBdVD","https://gonzalez.house.gov/","http://pbs.twimg.com/profile_images/818878449091805184/-usbsU-q_normal.jpg","https://pbs.twimg.com/profile_banners/818536152588238849/1498080650","http://abs.twimg.com/images/themes/theme1/bg.png"
412723,"Jenniffer Gonzalez-Colon","Gonzalez-Colon","","Jenniffer","House","R"," Republican","Puerto Rico"," centrist Republican follower ",0.537955507441,0.0596822884476,"https://projects.propublica.org/represent/members/G000582-jenniffer-gonz%C3%A1lez-col%C3%B3n",12,115,"","","https://twitter.com/repjenniffer","x819744763020775425","Jenniffer González","RepJenniffer","Washington, DC","Proudly representing the 3.4 million U.S. citizens of Puerto Rico in Congress. Member of @NatResources, @HouseVetAffairs, @HouseSmallBiz, and @HouseGOP.","https://t.co/Q6xGtqpo7F",TRUE,2309,6379,509,1145,126,"2017-01-13 03:15:56","en","https://t.co/Q6xGtqpo7F","https://gonzalez-colon.house.gov/","http://pbs.twimg.com/profile_images/826526731636973568/EZ74mtcJ_normal.jpg","https://pbs.twimg.com/profile_banners/819744763020775425/1484349570",NA
400154,"Robert W. Goodlatte","Goodlatte","W.","Robert","House","R"," Republican","Va."," moderate Republican leader",0.810280588144,0.937964340432,"https://projects.propublica.org/represent/members/G000289-robert-w-goodlatte",24,134,"2.5%","0.8%","https://twitter.com/RepGoodlatte","x37920978","Bob Goodlatte","RepGoodlatte","Roanoke, VA","Proudly representing the Sixth Congressional District of Virginia in the U.S. House of Representatives. Chair of @HouseJudiciary. #VA06","https://t.co/tkJraCTQUg",TRUE,5920,45588,577,1113,1490,"2009-05-05 13:18:55","en","https://t.co/tkJraCTQUg","http://goodlatte.house.gov","http://pbs.twimg.com/profile_images/425647736445079552/aBbh7qXA_normal.jpeg","https://pbs.twimg.com/profile_banners/37920978/1390317212","http://pbs.twimg.com/profile_background_images/570276952217378816/G1ZKV-SU.jpeg"
412397,"Paul Gosar","Gosar","","Paul","House","R"," Republican","Ariz."," conservative Republican leader",0.968528798332,0.813151476832,"https://projects.propublica.org/represent/members/G000565-paul-gosar",15,260,"8.2%","5.1%","https://twitter.com/RepGosar","x240760644","Rep. Paul Gosar, DDS","RepGosar","","U.S. Representative for Arizona's Fourth Congressional District. Chairman of @westerncaucus. Chairman of the Subcommittee on Energy & Minerals @NatResources.","https://t.co/fETcpzL0kG",TRUE,8460,37472,4512,2235,1346,"2011-01-20 17:44:27","en","https://t.co/fETcpzL0kG","http://gosar.house.gov","http://pbs.twimg.com/profile_images/954068851414786049/gBFE0q8D_normal.jpg","https://pbs.twimg.com/profile_banners/240760644/1501001354","http://pbs.twimg.com/profile_background_images/757724029/40c2c6724ed23a29a9edd44f3aae287a.jpeg"
412714,"Josh Gottheimer","Gottheimer","","Josh","House","D"," Democrat","N.J."," centrist Democratic follower",0.517010082829,0.19429228415,"https://projects.propublica.org/represent/members/G000583-josh-gottheimer",12,182,"17.0%","0.3%","https://twitter.com/RepJoshG","x815310506596691968","Rep Josh Gottheimer","RepJoshG","","Honored to serve the people of New Jersey's 5th District. Working across the aisle to solve problems, lower taxes, and fight for Jersey values.","https://t.co/ceIx0jIT4u",TRUE,1156,4401,51,5,201,"2016-12-31 21:35:47","en","https://t.co/ceIx0jIT4u","http://Gottheimer.House.Gov","http://pbs.twimg.com/profile_images/824380405482668042/TGcE_Hz0_normal.jpg","https://pbs.twimg.com/profile_banners/815310506596691968/1483632647","http://abs.twimg.com/images/themes/theme1/bg.png"
412473,"Trey Gowdy","Gowdy","","Trey","House","R"," Republican","S.C."," rank-and-file Republican",0.734958952609,0.335504884249,"https://projects.propublica.org/represent/members/G000566-trey-gowdy",0,66,"1.8%","2.0%","https://twitter.com/TGowdySC","x237348797","Trey Gowdy","TGowdySC","Spartanburg, SC","Husband, father, former prosecutor, South Carolinian for life.",NA,TRUE,1852,793436,406,0,3869,"2011-01-12 16:57:04","en",NA,NA,"http://pbs.twimg.com/profile_images/745700733920612352/loqUX6mE_normal.jpg",NA,"http://pbs.twimg.com/profile_background_images/670130430/53538abd8c59fee2461c21fcdcd0e929.jpeg"
400157,"Kay Granger","Granger","","Kay","House","R"," Republican","Texas"," rank-and-file Republican",0.697762101707,0.576780989247,"https://projects.propublica.org/represent/members/G000377-kay-granger",4,83,"2.3%","8.2%","https://twitter.com/RepKayGranger","x161743731","Rep. Kay Granger","RepKayGranger","Texas ","Congresswoman Kay Granger represents the 12th District of Texas. She is the Chairwoman of the House Appropriations Defense Subcommittee.","http://t.co/oe3M6Ag5hD",TRUE,1518,17022,1137,20,958,"2010-07-01 17:14:51","en","http://t.co/oe3M6Ag5hD","http://kaygranger.house.gov","http://pbs.twimg.com/profile_images/3640863486/2b8a9b3a4c70a9e4012fde172bc2ee42_normal.jpeg","https://pbs.twimg.com/profile_banners/161743731/1435173737","http://pbs.twimg.com/profile_background_images/122458789/4.jpg"
412388,"Tom Graves","Graves [GA14]","","Tom","House","R"," Republican","Ga."," rank-and-file Republican",0.816412861012,0.556738434497,"https://projects.propublica.org/represent/members/G000560-tom-graves",4,105,"6.3%","0.5%","https://twitter.com/RepTomGraves","x190328374","Tom Graves","RepTomGraves","Washington, DC","Conservative Republican representing Georgia's 14th Congressional District #GA14","https://t.co/cRm0yQ6DOY",TRUE,3694,17426,2103,274,850,"2010-09-13 17:36:23","en","https://t.co/cRm0yQ6DOY","http://tomgraves.house.gov/","http://pbs.twimg.com/profile_images/961279172143452160/Gpfnsy5V_normal.jpg","https://pbs.twimg.com/profile_banners/190328374/1518021816","http://pbs.twimg.com/profile_background_images/754267625/e78fd5a6cb58c066c39bc1b1f3f7120d.jpeg"
